iteracion,epoch,mh,tipo,lcoe_best,lcoe_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
593,12,SA,trayectoria,0.26715945105708805,0.2832257407685839,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
594,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
595,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
596,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
597,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
598,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
599,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
600,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
601,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
602,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
603,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
604,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
605,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
606,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
607,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
608,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
609,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
610,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
611,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
612,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
613,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
614,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
615,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
616,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
617,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
618,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
619,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
620,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
621,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
622,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
623,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
624,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
625,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
626,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
627,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
628,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
629,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
630,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
631,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
632,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
633,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
634,13,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
635,14,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
636,14,SA,trayectoria,0.26715945105708805,0.2716201322396897,False,False,,,,,,,1,0,2,Llenando ventana
637,14,SA,trayectoria,0.26715945105708805,0.2716201322396897,False,False,,,,,,,2,0,3,Llenando ventana
638,14,SA,trayectoria,0.26715945105708805,0.2716201322396897,False,False,,,,,,,3,0,4,Llenando ventana
639,14,SA,trayectoria,0.26715945105708805,0.2716201322396897,False,False,,,,,,,4,0,5,Llenando ventana
640,14,SA,trayectoria,0.26715945105708805,0.27191964701124016,False,False,,,,,,,5,0,6,Llenando ventana
641,14,SA,trayectoria,0.26715945105708805,0.27633794192179645,False,False,,,,,,,6,0,7,Llenando ventana
642,14,SA,trayectoria,0.26715945105708805,0.27633794192179645,False,False,,,,,,,7,0,8,Llenando ventana
643,14,SA,trayectoria,0.26715945105708805,0.27624114830646956,False,False,,,,,,,8,0,9,Llenando ventana
644,14,SA,trayectoria,0.26715945105708805,0.28065650768580624,False,False,,,,,,,9,0,10,Llenando ventana
645,14,SA,trayectoria,0.26715945105708805,0.27970951791483917,False,False,,,,,,,10,0,11,Llenando ventana
646,14,SA,trayectoria,0.26715945105708805,0.28777578854919617,False,False,,,,,,,11,0,12,Llenando ventana
647,14,SA,trayectoria,0.26715945105708805,0.2958255297034637,False,False,,,,,,,12,0,13,Llenando ventana
648,14,SA,trayectoria,0.26715945105708805,0.29347871933640446,False,False,,,,,,,13,0,14,Llenando ventana
649,14,SA,trayectoria,0.26715945105708805,0.29526545870522103,False,False,,,,,,,14,0,15,Llenando ventana
650,14,SA,trayectoria,0.26715945105708805,0.293052311350931,False,False,,,,,,,15,0,16,Llenando ventana
651,14,SA,trayectoria,0.26715945105708805,0.29337145904625994,False,False,,,,,,,16,0,17,Llenando ventana
652,14,SA,trayectoria,0.26715945105708805,0.3014213297212304,False,False,,,,,,,17,0,18,Llenando ventana
653,14,SA,trayectoria,0.26715945105708805,0.30039672976010234,False,False,,,,,,,18,0,19,Llenando ventana
654,14,SA,trayectoria,0.26715945105708805,0.3014213297212304,False,False,,,,,,,19,0,20,Llenando ventana
655,14,SA,trayectoria,0.26715945105708805,0.3010673971922668,False,False,,,,,,,20,0,21,Llenando ventana
656,14,SA,trayectoria,0.26715945105708805,0.29304410265790404,False,False,,,,,,,21,0,22,Llenando ventana
657,14,SA,trayectoria,0.26715945105708805,0.2953882381398641,False,False,,,,,,,22,0,23,Llenando ventana
658,14,SA,trayectoria,0.26715945105708805,0.29240374290140064,False,False,,,,,,,23,0,24,Llenando ventana
659,14,SA,trayectoria,0.26715945105708805,0.29350723447849253,False,False,,,,,,,24,0,25,Llenando ventana
660,14,SA,trayectoria,0.26715945105708805,0.2855304505969364,False,False,,,,,,,25,0,26,Llenando ventana
661,14,SA,trayectoria,0.26715945105708805,0.2855304505969364,False,False,,,,,,,26,0,27,Llenando ventana
662,14,SA,trayectoria,0.26715945105708805,0.2855304505969364,False,False,,,,,,,27,0,28,Llenando ventana
663,14,SA,trayectoria,0.26715945105708805,0.2855304505969364,False,False,,,,,,,28,0,29,Llenando ventana
664,14,SA,trayectoria,0.26715945105708805,0.28321102256533387,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
665,14,SA,trayectoria,0.26715945105708805,0.2855304505969364,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
666,14,SA,trayectoria,0.26715945105708805,0.2855304505969364,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
667,14,SA,trayectoria,0.26715945105708805,0.28316086867987317,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
668,14,SA,trayectoria,0.26715945105708805,0.28264741590334813,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
669,14,SA,trayectoria,0.26715945105708805,0.28264741590334813,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
670,14,SA,trayectoria,0.26715945105708805,0.28264741590334813,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
671,14,SA,trayectoria,0.26715945105708805,0.279898871061437,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
672,14,SA,trayectoria,0.26715945105708805,0.28771071079003413,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
673,14,SA,trayectoria,0.26715945105708805,0.28771071079003413,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
674,14,SA,trayectoria,0.26715945105708805,0.279898871061437,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
675,14,SA,trayectoria,0.26715945105708805,0.280800436498425,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
676,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
677,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
678,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
679,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,3,0,4,Llenando ventana
680,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,4,0,5,Llenando ventana
681,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,5,0,6,Llenando ventana
682,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,6,0,7,Llenando ventana
683,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,7,0,8,Llenando ventana
684,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,8,0,9,Llenando ventana
685,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,9,0,10,Llenando ventana
686,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,10,0,11,Llenando ventana
687,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,11,0,12,Llenando ventana
688,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,12,0,13,Llenando ventana
689,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,13,0,14,Llenando ventana
690,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,14,0,15,Llenando ventana
691,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,15,0,16,Llenando ventana
692,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,16,0,17,Llenando ventana
693,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,17,0,18,Llenando ventana
694,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,18,0,19,Llenando ventana
695,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,19,0,20,Llenando ventana
696,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,20,0,21,Llenando ventana
697,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,21,0,22,Llenando ventana
698,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,22,0,23,Llenando ventana
699,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,23,0,24,Llenando ventana
700,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,24,0,25,Llenando ventana
701,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,25,0,26,Llenando ventana
702,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,26,0,27,Llenando ventana
703,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,27,0,28,Llenando ventana
704,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,28,0,29,Llenando ventana
705,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
706,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
707,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
708,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
709,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
710,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
711,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
712,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
713,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
714,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
715,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
716,15,ABC,poblacional,0.26715945105708805,0.26715945105708805,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
717,16,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
718,16,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
719,16,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
720,16,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,3,0,4,Llenando ventana
721,16,SA,trayectoria,0.26715945105708805,0.27464227766087335,False,False,,,,,,,4,0,5,Llenando ventana
722,16,SA,trayectoria,0.26715945105708805,0.27464227766087335,False,False,,,,,,,5,0,6,Llenando ventana
723,16,SA,trayectoria,0.26715945105708805,0.27464227766087335,False,False,,,,,,,6,0,7,Llenando ventana
724,16,SA,trayectoria,0.26715945105708805,0.2723420883609729,False,False,,,,,,,7,0,8,Llenando ventana
725,16,SA,trayectoria,0.26715945105708805,0.2723420883609729,False,False,,,,,,,8,0,9,Llenando ventana
726,16,SA,trayectoria,0.26715945105708805,0.2723420883609729,False,False,,,,,,,9,0,10,Llenando ventana
727,16,SA,trayectoria,0.26715945105708805,0.2798108066209267,False,False,,,,,,,10,0,11,Llenando ventana
728,16,SA,trayectoria,0.26715945105708805,0.2816664721583877,False,False,,,,,,,11,0,12,Llenando ventana
729,16,SA,trayectoria,0.26715945105708805,0.28140806957755093,False,False,,,,,,,12,0,13,Llenando ventana
730,16,SA,trayectoria,0.26715945105708805,0.27848080919232554,False,False,,,,,,,13,0,14,Llenando ventana
731,16,SA,trayectoria,0.26715945105708805,0.2711287265813385,False,False,,,,,,,14,0,15,Llenando ventana
732,16,SA,trayectoria,0.26715945105708805,0.27848080919232554,False,False,,,,,,,15,0,16,Llenando ventana
733,16,SA,trayectoria,0.26715945105708805,0.28048668662949444,False,False,,,,,,,16,0,17,Llenando ventana
734,16,SA,trayectoria,0.26715945105708805,0.2796671943546664,False,False,,,,,,,17,0,18,Llenando ventana
735,16,SA,trayectoria,0.26715945105708805,0.2796671943546664,False,False,,,,,,,18,0,19,Llenando ventana
736,16,SA,trayectoria,0.26715945105708805,0.28048668662949444,False,False,,,,,,,19,0,20,Llenando ventana
737,16,SA,trayectoria,0.26715945105708805,0.2773132226435165,False,False,,,,,,,20,0,21,Llenando ventana
738,16,SA,trayectoria,0.26715945105708805,0.279480666552772,False,False,,,,,,,21,0,22,Llenando ventana
739,16,SA,trayectoria,0.26715945105708805,0.27837622206605894,False,False,,,,,,,22,0,23,Llenando ventana
740,16,SA,trayectoria,0.26715945105708805,0.27837622206605894,False,False,,,,,,,23,0,24,Llenando ventana
741,16,SA,trayectoria,0.26715945105708805,0.2756644569083794,False,False,,,,,,,24,0,25,Llenando ventana
742,16,SA,trayectoria,0.26715945105708805,0.2734255147084435,False,False,,,,,,,25,0,26,Llenando ventana
743,16,SA,trayectoria,0.26715945105708805,0.2734255147084435,False,False,,,,,,,26,0,27,Llenando ventana
744,16,SA,trayectoria,0.26715945105708805,0.2734255147084435,False,False,,,,,,,27,0,28,Llenando ventana
745,16,SA,trayectoria,0.26715945105708805,0.2806811843863153,False,False,,,,,,,28,0,29,Llenando ventana
746,16,SA,trayectoria,0.26715945105708805,0.2806811843863153,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
747,16,SA,trayectoria,0.26715945105708805,0.2734255147084435,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
748,16,SA,trayectoria,0.26715945105708805,0.2734255147084435,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
749,16,SA,trayectoria,0.26715945105708805,0.2806811843863153,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
750,16,SA,trayectoria,0.26715945105708805,0.2787853212783021,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
751,16,SA,trayectoria,0.26715945105708805,0.2765481428869067,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
752,16,SA,trayectoria,0.26715945105708805,0.2837082079996354,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
753,16,SA,trayectoria,0.26715945105708805,0.2765481428869067,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
754,16,SA,trayectoria,0.26715945105708805,0.2837082079996354,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
755,16,SA,trayectoria,0.26715945105708805,0.2837082079996354,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
756,16,SA,trayectoria,0.26715945105708805,0.2908642425890626,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
757,16,SA,trayectoria,0.26715945105708805,0.2837082079996354,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
758,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
759,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
760,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
761,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
762,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
763,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
764,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
765,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
766,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
767,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
768,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
769,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
770,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
771,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
772,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
773,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
774,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
775,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
776,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
777,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
778,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
779,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
780,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
781,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
782,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
783,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
784,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
785,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
786,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,0,Llenando ventana
787,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
788,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
789,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
790,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
791,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
792,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
793,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
794,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
795,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
796,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
797,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
798,17,PSO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,0.009666666666666657,,,,0,0,0,Llenando ventana
799,18,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
800,18,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
801,18,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
802,18,SA,trayectoria,0.26715945105708805,0.26718088174835947,False,False,,,,,,,3,0,4,Llenando ventana
803,18,SA,trayectoria,0.26715945105708805,0.26718088174835947,False,False,,,,,,,4,0,5,Llenando ventana
804,18,SA,trayectoria,0.26715945105708805,0.26718088174835947,False,False,,,,,,,5,0,6,Llenando ventana
805,18,SA,trayectoria,0.26715945105708805,0.26718088174835947,False,False,,,,,,,6,0,7,Llenando ventana
806,18,SA,trayectoria,0.26715945105708805,0.26718088174835947,False,False,,,,,,,7,0,8,Llenando ventana
807,18,SA,trayectoria,0.26715945105708805,0.26918770143429666,False,False,,,,,,,8,0,9,Llenando ventana
808,18,SA,trayectoria,0.26715945105708805,0.26918770143429666,False,False,,,,,,,9,0,10,Llenando ventana
809,18,SA,trayectoria,0.26715945105708805,0.26918770143429666,False,False,,,,,,,10,0,11,Llenando ventana
810,18,SA,trayectoria,0.26715945105708805,0.2720402306043098,False,False,,,,,,,11,0,12,Llenando ventana
811,18,SA,trayectoria,0.26715945105708805,0.2720402306043098,False,False,,,,,,,12,0,13,Llenando ventana
812,18,SA,trayectoria,0.26715945105708805,0.2720402306043098,False,False,,,,,,,13,0,14,Llenando ventana
813,18,SA,trayectoria,0.26715945105708805,0.27979991729378134,False,False,,,,,,,14,0,15,Llenando ventana
814,18,SA,trayectoria,0.26715945105708805,0.27979991729378134,False,False,,,,,,,15,0,16,Llenando ventana
815,18,SA,trayectoria,0.26715945105708805,0.282642481453128,False,False,,,,,,,16,0,17,Llenando ventana
816,18,SA,trayectoria,0.26715945105708805,0.28024848513397793,False,False,,,,,,,17,0,18,Llenando ventana
817,18,SA,trayectoria,0.26715945105708805,0.27959114555006004,False,False,,,,,,,18,0,19,Llenando ventana
818,18,SA,trayectoria,0.26715945105708805,0.2875371473329212,False,False,,,,,,,19,0,20,Llenando ventana
819,18,SA,trayectoria,0.26715945105708805,0.2833480148000884,False,False,,,,,,,20,0,21,Llenando ventana
