funcion,run,mejor_valor,valor_optimo
F10_Composition_Function_2,24,2500.8483180002986,2400.0
F10_Composition_Function_2,25,2500.5326692354047,2400.0
F10_Composition_Function_2,26,2608.971146173461,2400.0
F10_Composition_Function_2,27,2500.7012425420135,2400.0
F10_Composition_Function_2,28,2500.4413273738223,2400.0
F10_Composition_Function_2,29,2500.3256950228047,2400.0
F10_Composition_Function_2,30,2619.9804680476645,2400.0
F10_Composition_Function_2,31,2500.6844160679852,2400.0
F11_Composition_Function_3,1,2600.0000000002174,2600.0
F11_Composition_Function_3,2,2601.506652803918,2600.0
F11_Composition_Function_3,3,3000.0000000000045,2600.0
F11_Composition_Function_3,4,2750.4271638647424,2600.0
F11_Composition_Function_3,5,2750.4640103718243,2600.0
F11_Composition_Function_3,6,2750.42765626787,2600.0
F11_Composition_Function_3,7,2600.0000000000055,2600.0
F11_Composition_Function_3,8,2600.0000000000027,2600.0
F11_Composition_Function_3,9,2750.487758502816,2600.0
F11_Composition_Function_3,10,2750.4273267073845,2600.0
F11_Composition_Function_3,11,2600.000000000208,2600.0
F11_Composition_Function_3,12,2600.000000000001,2600.0
F11_Composition_Function_3,13,2600.0000000000005,2600.0
F11_Composition_Function_3,14,2600.0000000090336,2600.0
F11_Composition_Function_3,15,2600.000000000051,2600.0
F11_Composition_Function_3,16,2750.473194197573,2600.0
F11_Composition_Function_3,17,2600.0000000331956,2600.0
F11_Composition_Function_3,18,2750.4272936792336,2600.0
F11_Composition_Function_3,19,2600.0000000269074,2600.0
F11_Composition_Function_3,20,2600.000000977257,2600.0
F11_Composition_Function_3,21,2600.000000000001,2600.0
F11_Composition_Function_3,22,2600.0000002483825,2600.0
F11_Composition_Function_3,23,2600.0000000000064,2600.0
F11_Composition_Function_3,24,2750.427715487065,2600.0
F11_Composition_Function_3,25,2600.0000000129126,2600.0
F11_Composition_Function_3,26,2600.03253150463,2600.0
F11_Composition_Function_3,27,2600.0000000000014,2600.0
F11_Composition_Function_3,28,2600.000000000005,2600.0
F11_Composition_Function_3,29,2600.000000000034,2600.0
F11_Composition_Function_3,30,2600.0000000000005,2600.0
F11_Composition_Function_3,31,2600.292327450504,2600.0
F12_Composition_Function_4,1,2860.6801761305433,2700.0
F12_Composition_Function_4,2,2865.3595967633814,2700.0
F12_Composition_Function_4,3,2863.1891689891145,2700.0
F12_Composition_Function_4,4,2865.79015089874,2700.0
F12_Composition_Function_4,5,2865.2126055976614,2700.0
F12_Composition_Function_4,6,2863.494835240526,2700.0
F12_Composition_Function_4,7,2865.8995712440783,2700.0
F12_Composition_Function_4,8,2862.8458529176314,2700.0
F12_Composition_Function_4,9,2864.975867633901,2700.0
